first_name	last_name	U		0		state		
Carman	Crisp	F	24091969	0		CA	6688168922	
Asheley	Doe	F	18121977	0		TX	2292494495	
Todd	Doughnut	M	23011971	0		CA	8541556755	
Todd	Do	M	27081972	0		IA	4821898902	
Ashleigh	Sourdough	F	01092001	0		IA	2605103229	
Thomas	Dough	M	07042012	0		IA	7831141591	
Ashleigh	Curler	F	24032013	0		IA	3216917366	
Asheley	Curler	F	01031985	0		TX	2685457177	
Carman	Do	F	01021956	0		CA	8407148718	
John	Doe	M	10071936	0		CA	6125075877	
Asheley	Sourdough	F	09051965	0		CA	1315438054	
Alex	Curler	M	13062027	0		CA	16187203634	
Carman	Sourdough	F	10071918	0		IA	3092635434	
Alex	Do	F	16062025	0		CA	14278903679	
Ben	Doughnut	M	12121937	0		CA	12894483454	
Carman	Doe	F	21051959	0		TX	6303803168	
Ashleigh	Doughnut	F	10041969	0		VT	16307253099	
Jim	Sourdough	M	09081963	0		CA	5617543929	
Todd	Fryer	M	27051932	0		CA	2768503915	
Alex	Curler	F	15062015	0		VT	12985575788	
Todd	Doe	M	14121991	0		IA	5216291361	
Lisa	Fryer	F	18081976	0		TX	6736526541	
Todd	Sourdough	M	26072014	0		CA	8082252967	
Alex	Crisp	M	30091918	0		VT	8531682143	
Alex	Fryer	M	23122026	0		CA	17403063609	
Todd	Sourdough	M	02092023	0		IA	3826128206	
Carman	Fryer	F	27081963	0		TX	2504874761	
Jim	Fryer	M	06081986	0		TX	6405254805	
Alex	Crisp	M	20061944	0		IA	5567887690	
Jim	Dough	M	25071954	0		CA	1118027296	
Asheley	Crisp	F	18112004	0		IA	3691197015	
Carman	Sourdough	F	15112014	0		TX	14631443886	
Jim	Doe	M	08031966	0		VT	6183048390	
Ben	Do	M	08111981	0		IA	15335542726	
Alex	Crisp	M	05092025	0		CA	5915285859	
Alex	Fryer	F	12101958	0		CA	8102091531	
Todd	Doe	M	06111923	0		CA	3143837525	
Alex	Doughnut	F	02062028	0		CA	14918762908	
Ashleigh	Crisp	F	02041977	0		VT	3042672171	
Carman	Curler	F	14011935	0		CA	12242997157	
Ben	Fryer	M	26092006	0		CA	8021013412	
Jim	Fryer	M	13071943	0		CA	4924494487	
Carman	Curler	F	01081973	0		IA	2261611498	
Alex	Doe	M	08011985	0		VT	14952247176	
John	Sourdough	M	05101916	0		IA	7006774206	
Todd	Sourdough	M	18021934	0		CA	3044396663	
Ben	Doe	M	21081998	0		IA	2455908213	
Ben	Dough	M	05051956	0		IA	5831854363	
Todd	Curler	M	24011923	0		IA	16187283454	
Ben	Sourdough	M	20022020	0		VT	12895142448	
John	Curler	M	26111992	0		VT	16602456410	
Ben	Do	M	17041966	0		IA	8984636382	
Thomas	Doughnut	M	25121982	0		CA	17738333261	
Thomas	Do	M	04101995	0		IA	5834361722	
Jim	Curler	M	23031941	0		CA	3997104353	
John	Do	M	10051939	0		IA	12305325390	
Alex	Curler	M	10061992	0		CA	3226187515	
John	Doe	M	04011991	0		CA	6295547391	
Lisa	Fryer	F	17121956	0		VT	5013328432	
Thomas	Doe	M	06121955	0		CA	15445031044	
Alex	Fryer	M	24071961	0		VT	6348876066	
Carman	Curler	F	29041952	0		VT	4088417867	
Jim	Doe	M	19041921	0		TX	8623543021	
Jim	Crisp	M	15081943	0		VT	16115048191	
John	Crisp	M	06112030	0		TX	2657812877	
Alex	Curler	M	15122022	0		CA	6733585482	
Todd	Curler	M	08011958	0		VT	5281188401	
John	Crisp	M	31121959	0		VT	8374813765	
Asheley	Doughnut	F	30062023	0		CA	16716653667	
Asheley	Doughnut	F	19082013	0		TX	12632581373	
Todd	Doe	M	09081993	0		VT	8677954849	
Todd	Sourdough	M	07062014	0		CA	7023467504	
Ben	Fryer	M	31011936	0		CA	17323617241	
Ben	Sourdough	M	04092001	0		IA	3687522801	
Alex	Doe	F	10052025	0		IA	15208647740	
Alex	Dough	F	27081970	0		VT	6478914105	
Todd	Doughnut	M	03111965	0		IA	12381554938	
Carman	Curler	F	07061995	0		VT	3445165060	
Lisa	Fryer	F	10082009	0		IA	2822523980	
Lisa	Crisp	F	05121985	0		CA	3568352323	
Ashleigh	Sourdough	F	18121999	0		VT	6935528600	
Asheley	Crisp	F	07062007	0		CA	3901965508	
Todd	Crisp	M	12041949	0		TX	6477866959	
Alex	Crisp	M	10122006	0		TX	6666926006	
Carman	Doe	F	03091988	0		CA	4254003143	
Ben	Doe	M	27091993	0		IA	1952776505	
Ashleigh	Dough	F	06041917	0		IA	16984738224	
Asheley	Do	F	10091937	0		CA	1164145529	
Lisa	Sourdough	F	29102015	0		CA	11633535599	
Carman	Sourdough	F	05061924	0		CA	4774287366	
Alex	Do	M	01041940	0		VT	1124223876	
Ben	Doughnut	M	08042019	0		CA	3344788112	
Ben	Dough	M	24061955	0		IA	6673603741	
Asheley	Do	F	11101980	0		VT	4643775286	
Alex	Do	F	09041929	0		TX	5355328666	
Asheley	Sourdough	F	23121914	0		TX	1477791780	
Alex	Fryer	F	24011929	0		VT	16912366048	
Ashleigh	Fryer	F	03111939	0		CA	8841748251	
Thomas	Sourdough	M	29041918	0		TX	17404945620	
Ashleigh	Curler	F	18061920	0		VT	3633354930	
Thomas	Do	M	22042017	0		TX	6514566782	
Jim	Fryer	M	03071913	0		IA	1768946754	
Jim	Doe	M	18091951	0		CA	8218914238	
Ashleigh	Curler	F	13031926	0		TX	17565615093	
Lisa	Do	F	27022020	0		VT	7163514296	
Jim	Doe	M	07041927	0		VT	6815185271	
John	Dough	M	15022028	0		IA	17403072300	
Alex	Fryer	F	05031993	0		CA	4283115942	
John	Crisp	M	14101992	0		IA	2178662292	
John	Curler	M	03102018	0		CA	11402195386	
Alex	Sourdough	F	14031961	0		CA	8042284394	
Lisa	Sourdough	F	23051936	0		TX	4461988086	
Lisa	Do	F	05121933	0		TX	6083197581	
Carman	Doughnut	F	10052002	0		CA	8586608204	
Alex	Do	M	25102027	0		VT	16667094112	
Asheley	Doe	F	24121937	0		TX	7165398559	
Ben	Dough	M	13072016	0		IA	1761043639	
Asheley	Doughnut	F	20071933	0		CA	3177372238	
Carman	Dough	F	29081991	0		IA	3491641402	
Alex	Doughnut	M	26102022	0		IA	2471937927	
Thomas	Crisp	M	14072010	0		IA	1577013694	
Carman	Fryer	F	29121922	0		VT	6222188623	
Jim	Dough	M	17011941	0		TX	7421506371	
Thomas	Dough	M	09111954	0		CA	18608201161	
Alex	Do	F	18011942	0		IA	4243107054	
John	Do	M	22071959	0		IA	2922612627	
Asheley	Doe	F	08032025	0		IA	3153536656	
Alex	Doe	M	02101992	0		IA	16533881409	
Carman	Do	F	22011969	0		IA	6816151986	
Asheley	Do	F	01061976	0		CA	3832103897	
Asheley	Crisp	F	17081922	0		CA	7165316470	
John	Curler	M	13071981	0		IA	1312965890	
Carman	Dough	F	11091997	0		VT	4064543652	
Lisa	Fryer	F	15021992	0		CA	2178408132	
Todd	Crisp	M	18042025	0		CA	2978147871	
Alex	Sourdough	M	13071972	0		VT	8002495073	
Lisa	Curler	F	02121946	0		VT	16821731692	
Ben	Do	M	06081964	0		IA	17034615018	
Thomas	Curler	M	18101926	0		CA	7887465659	
Jim	Doughnut	M	07061944	0		VT	2146432521	
Alex	Do	F	17122011	0		CA	1972398486	
Lisa	Fryer	F	14032016	0		IA	18084434270	
Thomas	Doe	M	17041998	0		VT	8071856306	
Alex	Curler	M	14011950	0		TX	4684885872	
Thomas	Doe	M	05081947	0		TX	12716967821	
Ben	Fryer	M	20091930	0		CA	8367516322	
Jim	Dough	M	20041952	0		CA	6826004717	
Carman	Dough	F	26052019	0		IA	14616462831	
Ben	Doughnut	M	20071937	0		TX	3895745322	
Lisa	Doughnut	F	21091926	0		CA	8427343605	
Carman	Fryer	F	20122004	0		CA	1681857897	
Asheley	Crisp	F	25081945	0		CA	13031595709	
Lisa	Doughnut	F	09041985	0		TX	7207512670	
Jim	Dough	M	23101941	0		IA	6686583220	
Ben	Dough	M	16081983	0		IA	8586947396	
Ben	Curler	M	11041994	0		IA	6188906283	
Jim	Doughnut	M	13072019	0		IA	3427128364	
Ashleigh	Sourdough	F	05121926	0		TX	5218751775	
Carman	Sourdough	F	11091933	0		TX	6082715522	
Carman	Fryer	F	26031974	0		IA	2692646444	
Todd	Fryer	M	01042017	0		TX	8523361880	
Asheley	Sourdough	F	04072001	0		CA	3313901184	
Todd	Doe	M	19051933	0		VT	18093111227	
Ashleigh	Doughnut	F	16011925	0		VT	6593312583	
John	Crisp	M	14071926	0		VT	2643194469	
Carman	Doe	F	26041921	0		IA	5933916088	
Asheley	Sourdough	F	14091915	0		VT	12867337413	
Carman	Doe	F	20012029	0		TX	5436492937	
Asheley	Fryer	F	03021934	0		CA	6383106402	
John	Dough	M	04101985	0		IA	7186145659	
Jim	Doughnut	M	16052024	0		TX	7012591165	
Jim	Sourdough	M	08061921	0		IA	18197383816	
John	Dough	M	13051940	0		TX	8431903873	
Lisa	Doughnut	F	14072022	0		IA	4771505580	
Lisa	Fryer	F	01111994	0		TX	8912107851	
Todd	Crisp	M	08091997	0		TX	7805176004	
Carman	Fryer	F	18061924	0		TX	7772748265	
John	Doughnut	M	30031943	0		TX	8858157780	
Carman	Dough	F	26042029	0		TX	18965861937	
Thomas	Doe	M	11012010	0		TX	4028483869	
Alex	Doe	F	29051915	0		CA	16828646657	
Todd	Fryer	M	21082011	0		VT	3164277328	
Ashleigh	Fryer	F	14071995	0		VT	5768472552	
Thomas	Doe	M	07081998	0		CA	7038026664	
Carman	Dough	F	09081991	0		TX	7983912220	
Asheley	Sourdough	F	02071968	0		IA	11177335318	
Ashleigh	Crisp	F	15111921	0		VT	17394275217	
Asheley	Do	F	25081958	0		CA	8644328885	
Lisa	Dough	F	21022001	0		IA	11546327986	
John	Crisp	M	13052023	0		TX	12645286453	
Thomas	Sourdough	M	12101957	0		CA	1105921864	
Alex	Doughnut	M	27042026	0		VT	1423908087	
John	Crisp	M	01021989	0		IA	1302368825	
Todd	Sourdough	M	31071917	0		CA	2547291846	
Thomas	Dough	M	02061959	0		CA	2194872078	
Jim	Curler	M	08111940	0		TX	14218711901	
Ben	Doe	M	02082016	0		IA	2387363619	
Carman	Sourdough	F	22082020	0		CA	8546241078	
John	Sourdough	M	07101980	0		TX	8608011401	
Carman	Doe	F	01071954	0		TX	6724001173	
Ben	Do	M	27112011	0		IA	3546223167	
Asheley	Fryer	F	23101943	0		CA	8362362460	
Alex	Do	M	04031988	0		IA	2727123237	
Lisa	Fryer	F	14051960	0		TX	4712532443	
Thomas	Crisp	M	06032000	0		CA	8047036137	
Ashleigh	Crisp	F	15101933	0		VT	4398866426	
Thomas	Do	M	26111961	0		IA	2488747929	
Ashleigh	Crisp	F	12061996	0		IA	1167552850	
Todd	Curler	M	01052019	0		IA	6386343221	
Todd	Do	M	08082011	0		TX	6816624383	
Todd	Dough	M	12041988	0		CA	17174126106	
John	Doe	M	28101981	0		CA	16723334781	
Thomas	Fryer	M	04061954	0		CA	6832966659	
Thomas	Do	M	11081984	0		VT	6011156181	
Ashleigh	Do	F	05081964	0		TX	5688987135	
Jim	Dough	M	11041953	0		IA	7202418117	
Ben	Do	M	14101985	0		IA	14155478892	
Thomas	Dough	M	13082024	0		VT	3522706203	
Asheley	Crisp	F	29072002	0		TX	11352336689	
Lisa	Dough	F	28121980	0		VT	3372753588	
Jim	Curler	M	04061948	0		IA	15511701167	
Alex	Dough	M	15021996	0		TX	6097808597	
Ben	Crisp	M	24111965	0		VT	13838842076	
Lisa	Do	F	15101992	0		VT	5953882488	
Todd	Doe	M	27061949	0		CA	1444887622	
Ben	Doe	M	18031919	0		VT	2366351310	
Thomas	Do	M	14091933	0		TX	12151538830	
Alex	Curler	F	03022014	0		TX	7526922109	
Todd	Curler	M	20092013	0		VT	11093817064	
Alex	Dough	M	23101995	0		VT	4834354012	
Ashleigh	Doe	F	16051982	0		TX	3654783959	
Alex	Crisp	M	06101943	0		IA	12517097515	
Lisa	Doughnut	F	28051912	0		TX	1027444475	
Ben	Doughnut	M	21122000	0		IA	1494684371	
John	Curler	M	19112020	0		IA	8731004328	
Todd	Do	M	20021930	0		VT	8234946214	
Thomas	Crisp	M	19091979	0		VT	1941327739	
Jim	Crisp	M	09111917	0		IA	7391073863	
Thomas	Dough	M	20071982	0		VT	5136694006	
John	Doughnut	M	29061999	0		VT	4025186335	
John	Crisp	M	24081994	0		IA	18903255882	
Alex	Curler	F	06041952	0		CA	6998445008	
Lisa	Doughnut	F	27122012	0		CA	5703474412	
Todd	Dough	M	25122029	0		VT	4644268093	
Asheley	Curler	F	21101946	0		CA	6254753634	
Alex	Fryer	M	26061934	0		IA	1785255087	
Lisa	Curler	F	05031987	0		VT	6923801226	
Jim	Crisp	M	20061963	0		TX	8482158910	
Todd	Curler	M	28091965	0		CA	11087648256	
Lisa	Do	F	24042018	0		CA	12983621522	
Thomas	Doughnut	M	10101937	0		TX	6514463480	
Lisa	Dough	F	17112024	0		CA	4122672878	
Alex	Fryer	M	29032017	0		VT	2888161033	
Jim	Dough	M	10072002	0		VT	6415547264	
Lisa	Dough	F	04052016	0		IA	2652231216	
Carman	Doughnut	F	08032006	0		TX	6064944178	
Thomas	Dough	M	17012029	0		CA	5028967810	
Jim	Doe	M	27111962	0		TX	1633738932	
Lisa	Sourdough	F	30072010	0		IA	4005392220	
Ben	Dough	M	26062020	0		VT	18541625869	
John	Doe	M	21081940	0		TX	1213494146	
Alex	Do	M	03011987	0		IA	11268646690	
Ben	Crisp	M	20061941	0		TX	1693343188	
Carman	Doughnut	F	28121976	0		VT	11292933618	
Lisa	Doughnut	F	28012008	0		VT	14524248833	
Carman	Do	F	20081945	0		TX	2454774570	
Ben	Doughnut	M	03061956	0		CA	8366035195	
Alex	Crisp	F	24122026	0		IA	7995893137	
Asheley	Do	F	14041940	0		CA	4168455987	
John	Fryer	M	09102014	0		TX	11122576484	
Jim	Dough	M	01041915	0		IA	2178296211	
Alex	Dough	F	16071967	0		TX	3228991716	
Ashleigh	Curler	F	15011966	0		TX	11583472890	
John	Sourdough	M	19011997	0		CA	5832224485	
Alex	Sourdough	F	28042028	0		VT	12428254379	
Alex	Doughnut	F	08021921	0		VT	3348545075	
Lisa	Crisp	F	13092007	0		TX	14728173825	
Carman	Doe	F	11052013	0		TX	11224024036	
Carman	Curler	F	04071987	0		IA	12741832468	
Carman	Crisp	F	28021929	0		VT	3135946947	
Ben	Dough	M	03101939	0		CA	2021993538	
Carman	Doe	F	30091921	0		CA	17396711822	
Carman	Dough	F	26112003	0		VT	2128862858	
Lisa	Sourdough	F	17121999	0		CA	3808522821	
Todd	Do	M	02101912	0		TX	8514485499	
Todd	Crisp	M	07022000	0		CA	6454862200	
John	Doughnut	M	06071997	0		TX	4421337617	
John	Dough	M	31011972	0		TX	1214832000	
Asheley	Doe	F	20061976	0		CA	2144275539	
Alex	Curler	M	21091920	0		IA	5422916225	
Ben	Dough	M	23011955	0		IA	2571282666	
Lisa	Crisp	F	01011916	0		CA	7186553916	
Thomas	Doe	M	21011931	0		VT	1593351332	
Carman	Doughnut	F	25111999	0		CA	8333307076	
Todd	Doughnut	M	07071933	0		IA	18803013719	
Jim	Do	M	17022017	0		TX	15011618671	
Todd	Doughnut	M	25101957	0		TX	6334593948	
Ben	Do	M	17111948	0		CA	2494915624	
Asheley	Fryer	F	16082012	0		TX	3352251726	
Ashleigh	Do	F	27101937	0		IA	1601344856	
Alex	Fryer	M	10062007	0		VT	4745463348	
Alex	Doughnut	M	09041946	0		TX	8487054326	
Alex	Sourdough	F	25062019	0		VT	14838501623	
Alex	Doe	F	27092021	0		IA	5135541623	
Alex	Do	F	02031940	0		CA	5904721831	
Thomas	Do	M	06122016	0		IA	4225698851	
Lisa	Fryer	F	26072015	0		VT	6573342463	
Ashleigh	Curler	F	15082017	0		VT	7735396429	
Lisa	Sourdough	F	23081943	0		TX	7521343968	
Asheley	Sourdough	F	18111915	0		VT	1214521442	
Todd	Do	M	10051921	0		IA	18497775798	
Alex	Crisp	M	28101965	0		IA	15831942087	
Asheley	Crisp	F	26091964	0		CA	7027591899	
Carman	Crisp	F	05061920	0		TX	1035854315	
Ashleigh	Sourdough	F	14031937	0		VT	1618935426	
Ben	Sourdough	M	09021937	0		VT	2101631785	
Lisa	Curler	F	18051983	0		VT	4696404338	
Ashleigh	Crisp	F	27101917	0		CA	2981422784	
John	Dough	M	28092010	0		IA	4265113706	
Ashleigh	Curler	F	23051980	0		CA	5857366933	
Jim	Dough	M	27072004	0		VT	14601081958	
Carman	Do	F	18032027	0		VT	4886953467	
Alex	Fryer	F	28072004	0		CA	6284783985	
Alex	Dough	M	05072001	0		TX	7698164737	
Alex	Doughnut	F	07051957	0		VT	6977561569	
Todd	Dough	M	19101988	0		TX	3221082353	
Alex	Dough	F	20021952	0		VT	2623248498	
Lisa	Doe	F	09101998	0		IA	2355696691	
Lisa	Sourdough	F	02101943	0		CA	4467002476	
Lisa	Doe	F	04111929	0		VT	4173927047	
Ben	Doe	M	07021927	0		CA	3146908304	
Alex	Sourdough	F	29112023	0		TX	7034832511	
Ashleigh	Do	F	23021969	0		CA	7125683062	
Alex	Doughnut	M	14051985	0		VT	1666035557	
Jim	Do	M	27012027	0		TX	1322997697	
Lisa	Curler	F	27101916	0		CA	16242662874	
Ashleigh	Do	F	13082022	0		TX	2043861606	
Thomas	Curler	M	28111969	0		CA	3791995513	
Lisa	Dough	F	14091954	0		VT	2232608354	
Alex	Crisp	M	14101995	0		TX	14486893649	
Lisa	Dough	F	26112001	0		IA	1014181479	
Alex	Sourdough	M	03122026	0		VT	4001364963	
Todd	Doe	M	30071920	0		TX	13442538113	
Lisa	Crisp	F	12011956	0		CA	4002548189	
Lisa	Sourdough	F	27092017	0		VT	4877443231	
Carman	Doe	F	25031973	0		CA	12176421001	
Alex	Curler	M	19051952	0		TX	14887803984	
Lisa	Dough	F	30101947	0		TX	4506675501	
Carman	Crisp	F	09112028	0		VT	8233845333	
Ashleigh	Fryer	F	21051958	0		IA	12036883329	
Lisa	Sourdough	F	25071993	0		VT	16704406433	
Alex	Sourdough	M	26101986	0		IA	1226946177	
Ashleigh	Fryer	F	31032023	0		IA	3435374404	
Thomas	Doughnut	M	01031984	0		VT	11091305567	
Carman	Fryer	F	11031928	0		TX	3491485556	
Carman	Curler	F	30101989	0		TX	6225345526	
Ben	Curler	M	19021968	0		CA	1491697763	
Alex	Sourdough	M	10121946	0		CA	8072531946	
Alex	Curler	F	09111927	0		IA	8641422315	
Alex	Fryer	M	28021944	0		IA	6382771976	
Todd	Crisp	M	13031944	0		IA	2718436305	
John	Dough	M	01111982	0		IA	1751281015	
Ashleigh	Dough	F	19031943	0		TX	7385467671	
Thomas	Dough	M	13101939	0		TX	5273268718	
Ben	Do	M	28021953	0		CA	11244797278	
Thomas	Sourdough	M	21101921	0		IA	15426983604	
Jim	Do	M	26081972	0		CA	1182666654	
Alex	Dough	F	30102026	0		IA	13988083637	
Carman	Doughnut	F	21011947	0		TX	11015635241	
Lisa	Doughnut	F	04121922	0		TX	6964152155	
Thomas	Doughnut	M	07041920	0		CA	16501263388	
Jim	Do	M	21102030	0		CA	11177505139	
Ashleigh	Sourdough	F	18111954	0		TX	6157734820	
Carman	Doe	F	28011950	0		TX	4421384608	
Alex	Curler	M	16101984	0		IA	7378875026	
Alex	Doe	F	05021952	0		VT	8095373997	
Alex	Do	M	03111920	0		CA	5067255956	
Carman	Do	F	28072013	0		CA	1402291446	
Thomas	Fryer	M	18012007	0		IA	11528722491	
Thomas	Fryer	M	08101966	0		VT	3881328696	
Todd	Curler	M	29091981	0		IA	2644794119	
Asheley	Do	F	03051993	0		VT	3557244919	
Asheley	Doughnut	F	27041933	0		CA	3075226461	
Carman	Curler	F	14031936	0		IA	7434717080	
Thomas	Doe	M	13091930	0		IA	15727653988	
Jim	Sourdough	M	14021974	0		TX	8185971341	
Alex	Doughnut	F	23072007	0		CA	11613112784	
Carman	Sourdough	F	12111985	0		IA	2034745470	
Alex	Do	M	09092010	0		TX	4496242525	
Jim	Sourdough	M	13081974	0		CA	17411913108	
Lisa	Doughnut	F	30111957	0		IA	14263306959	
Carman	Crisp	F	16091964	0		IA	5451273168	
Ashleigh	Curler	F	06111943	0		TX	18526353700	
Lisa	Fryer	F	21091934	0		CA	6522027389	
Thomas	Dough	M	14021936	0		CA	13968092999	
Todd	Curler	M	28122021	0		CA	6136897001	
Alex	Curler	F	24031982	0		VT	7793866419	
Jim	Dough	M	07061985	0		IA	4142201906	
John	Doughnut	M	12071926	0		VT	3133097187	
Ashleigh	Crisp	F	01032018	0		IA	5633466369	
Alex	Do	F	08061973	0		IA	5202897241	
Lisa	Crisp	F	19021979	0		TX	5661001603	
Thomas	Do	M	15031940	0		TX	6577765363	
Ashleigh	Fryer	F	23041977	0		CA	7803756797	
Todd	Dough	M	30041920	0		VT	17578807714	
Asheley	Fryer	F	07042017	0		IA	13287936866	
Alex	Dough	M	21062002	0		VT	16632652802	
Alex	Fryer	F	14111973	0		IA	7448791962	
Carman	Curler	F	15051991	0		VT	4021715799	
Carman	Doughnut	F	07111939	0		IA	5483418216	
John	Fryer	M	24031975	0		TX	13872148490	
Alex	Do	M	24022027	0		CA	2321404149	
Lisa	Doe	F	01101951	0		CA	7568532840	
Alex	Crisp	F	12082027	0		VT	6427097748	
Carman	Doughnut	F	30122015	0		IA	7087448017	
Ashleigh	Curler	F	08042026	0		CA	7764123606	
Alex	Dough	F	20032012	0		VT	18521038468	
John	Curler	M	23011938	0		VT	6168755288	
Ashleigh	Curler	F	18072025	0		TX	5152762410	
Alex	Doughnut	M	23041946	0		IA	11218145847	
John	Doe	M	16112020	0		IA	2045478275	
Ben	Crisp	M	28082005	0		CA	2151862986	
Asheley	Crisp	F	22052011	0		IA	8258687067	
Thomas	Sourdough	M	18111935	0		CA	13823204004	
Alex	Fryer	F	09011943	0		CA	11248728162	
Lisa	Crisp	F	07021962	0		IA	4307911726	
Asheley	Do	F	15091987	0		CA	5234285810	
Thomas	Dough	M	08101912	0		CA	3267825648	
Carman	Fryer	F	20022018	0		IA	7351254438	
Alex	Curler	M	17081911	0		IA	2398014255	
Jim	Sourdough	M	06112000	0		TX	4056006889	
Jim	Sourdough	M	14092015	0		TX	7863377324	
Alex	Do	F	22072014	0		TX	5453001231	
Lisa	Doughnut	F	30051923	0		CA	16983976791	
Ben	Doe	M	05101925	0		IA	4724931172	
Jim	Dough	M	22032031	0		TX	2004604545	
Alex	Crisp	F	31122026	0		VT	1738343641	
Asheley	Curler	F	13121961	0		IA	8755151659	
Alex	Curler	F	07082027	0		TX	5714528982	
John	Sourdough	M	14081912	0		TX	6447045358	
Alex	Doughnut	F	26051916	0		TX	8151512451	
John	Doe	M	21041932	0		IA	5158895665	
Ashleigh	Crisp	F	22031966	0		VT	3932121926	
John	Curler	M	23111974	0		VT	2411591631	
Ben	Fryer	M	13101996	0		TX	4212443172	
Ben	Do	M	22012012	0		VT	11275737266	
Todd	Doe	M	11111964	0		VT	5974553454	
Jim	Doe	M	11111974	0		VT	8515485466	
Jim	Doe	M	05031927	0		VT	16074402670	
Lisa	Fryer	F	13122022	0		TX	16987872462	
Lisa	Doughnut	F	01011949	0		VT	5744971480	
Todd	Fryer	M	26032004	0		TX	8852786101	
John	Fryer	M	31101919	0		VT	8672418191	
Ashleigh	Crisp	F	18072016	0		CA	8367363383	
Alex	Doughnut	M	04071978	0		CA	12198722917	
Alex	Curler	M	01101919	0		IA	4885548838	
John	Fryer	M	28021948	0		TX	2458347304	
John	Doughnut	M	25092030	0		CA	5851205592	
Lisa	Crisp	F	17041920	0		TX	13134251855	
Ashleigh	Sourdough	F	29121945	0		IA	13842653600	
Lisa	Sourdough	F	14092010	0		IA	4751453037	
Jim	Do	M	10041998	0		CA	8794464222	
Lisa	Crisp	F	08022017	0		IA	2922883527	
John	Doe	M	07051945	0		VT	6894747464	
Ben	Doe	M	26031984	0		VT	4796653965	
Ashleigh	Do	F	12051928	0		IA	8255793960	
Lisa	Do	F	11011990	0		TX	1095163453	
Asheley	Fryer	F	13052022	0		VT	1496938781	
Todd	Crisp	M	23091983	0		CA	8857971152	
Lisa	Dough	F	26101943	0		TX	4028216414	
Jim	Fryer	M	11052008	0		IA	8858705062	
Asheley	Doughnut	F	16041993	0		CA	17521245459	
Lisa	Do	F	26111986	0		CA	13645833029	
Carman	Fryer	F	30061947	0		IA	1581766571	
Alex	Doe	F	25051926	0		TX	7272558352	
Jim	Doughnut	M	20041952	0		CA	4734372814	
Ben	Doe	M	30092003	0		CA	2816458676	
Lisa	Sourdough	F	15031952	0		VT	8007526319	
Lisa	Sourdough	F	06041927	0		CA	5985852455	
Thomas	Doughnut	M	01022019	0		IA	2785908558	
Thomas	Fryer	M	27052027	0		VT	6063134644	
Ben	Do	M	24032030	0		VT	5165131162	
Alex	Fryer	F	09102004	0		VT	6346037286	
Thomas	Doughnut	M	13032017	0		VT	8385724585	
Thomas	Dough	M	01031925	0		VT	3108878438	
Alex	Sourdough	M	14061982	0		IA	5364062644	
Thomas	Sourdough	M	20031929	0		IA	2216002015	
Asheley	Fryer	F	18071950	0		VT	12471103390	
Todd	Doughnut	M	25111914	0		IA	7681278069	
Carman	Sourdough	F	07041954	0		TX	3593157953	
Ashleigh	Fryer	F	25112026	0		IA	8336958431	
John	Dough	M	02111927	0		TX	7846175568	
Todd	Doughnut	M	14061955	0		VT	5833223756	
Alex	Fryer	F	03061963	0		IA	16163554286	
Alex	Sourdough	M	07121987	0		TX	2386966395	
Ashleigh	Do	F	02061944	0		TX	8608211253	
Ashleigh	Do	F	28122018	0		CA	8921881951	
Ben	Dough	M	27121932	0		IA	1215177003	
John	Crisp	M	13111948	0		TX	13433083300	
Alex	Doe	M	15111935	0		CA	17416253084	
Jim	Dough	M	06011956	0		TX	8943245311	
Lisa	Do	F	11081959	0		CA	7874917488	
Jim	Dough	M	06111933	0		VT	2053716345	
Alex	Curler	F	12031955	0		VT	18148793358	
Alex	Dough	F	12091971	0		CA	5021327880	
John	Dough	M	13111977	0		IA	7756307221	
Thomas	Dough	M	21011952	0		IA	7263305366	
Asheley	Curler	F	10101922	0		IA	18531702074	
Alex	Sourdough	F	18041928	0		VT	1804043947	
Asheley	Fryer	F	01081963	0		IA	15397771984	
Asheley	Crisp	F	29021996	0		TX	1398898176	
Alex	Crisp	F	16071968	0		TX	3226428699	
Thomas	Sourdough	M	16091925	0		IA	6508463346	
John	Fryer	M	06121956	0		TX	1085608167	
Ashleigh	Doe	F	18101977	0		IA	7798403356	
Alex	Dough	M	09051981	0		VT	4921373308	
Alex	Curler	F	22031998	0		VT	2686175598	
Todd	Dough	M	25041933	0		TX	16796562480	
Todd	Doughnut	M	31051925	0		CA	16465867438	
Asheley	Doughnut	F	09042004	0		CA	4863642653	
Carman	Curler	F	25111961	0		TX	3967715707	
Carman	Do	F	23021933	0		IA	4691525173	
Jim	Sourdough	M	03032006	0		TX	12535492358	
Carman	Doe	F	01101997	0		CA	13086163276	
Todd	Curler	M	30121928	0		IA	12891052720	
John	Dough	M	01071929	0		TX	5216381209	
John	Dough	M	28061954	0		CA	1102057093	
Ashleigh	Do	F	15011934	0		IA	16186575753	
Ben	Sourdough	M	12051964	0		VT	1375914364	
Ashleigh	Doughnut	F	25121982	0		IA	3631017493	
Jim	Curler	M	20081943	0		TX	7744222010	
Alex	Sourdough	F	29081947	0		TX	13575767513	
Alex	Dough	F	24052005	0		VT	15687045061	
Ashleigh	Do	F	10071926	0		VT	16266904193	
Alex	Curler	M	09022022	0		IA	3983537002	
Thomas	Curler	M	14092022	0		IA	4197021176	
Alex	Sourdough	F	18031948	0		VT	5707585226	
Asheley	Doughnut	F	08062007	0		VT	8597942492	
